id,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,bldg_type,house_style,overall_qual,overall_cond,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,area_qual,age,yrs_sincerm
2929,20,RL,77.0,10010,Pave,NA,4,Lvl,4,Inside,5,Mitchel,1Fam,1Story,5,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,4.0,3.0,3.0,5.0,1071.0,2.0,123.0,195.0,1389.0,GasA,4,Y,5,1389,0,0,1389,1.0,0.0,1,0,2,1,3,6,8,1,3,Attchd,2.0,2.0,418.0,3.0,3.0,2,240,38,0,0,0,0,0,0,NA,0,4,2006,WD ,2,32,31
2757,60,RL,73.0,8760,Pave,NA,4,Lvl,4,Inside,3,CollgCr,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,4.0,2.0,6.0,464.0,1.0,0.0,927.0,1391.0,GasA,5,Y,5,1391,571,0,1962,0.0,0.0,2,1,3,1,4,7,8,0,0,Attchd,2.0,3.0,868.0,3.0,3.0,2,0,90,0,0,0,0,0,0,NA,0,8,2006,New,2,0,0
2138,20,RL,45.0,8982,Pave,NA,3,Lvl,4,CulDSac,3,CollgCr,1Fam,1Story,5,5,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,CBlock,4.0,3.0,3.0,5.0,539.0,1.0,0.0,501.0,1040.0,GasA,3,Y,5,1040,0,0,1040,0.0,0.0,1,1,3,1,3,5,8,0,0,Detchd,1.0,2.0,748.0,3.0,3.0,2,0,0,0,0,0,0,0,3,NA,0,1,2007,WD ,2,30,30
698,70,RM,90.0,9900,Pave,NA,4,Lvl,4,Corner,3,OldTown,1Fam,2Story,5,8,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,CBlock,3.0,3.0,0.0,1.0,0.0,1.0,0.0,504.0,504.0,GasA,5,Y,5,764,700,0,1464,0.0,0.0,2,0,3,1,3,7,8,0,0,NA,0.0,0.0,0.0,0.0,0.0,0,0,0,176,0,0,0,0,0,NA,0,3,2009,WD ,2,99,7
1890,20,RL,70.0,8680,Pave,NA,4,Lvl,4,Inside,3,NAmes,1Fam,1Story,5,7,Hip,CompShg,CemntBd,CmentBd,None,0.0,3,3,CBlock,3.0,3.0,0.0,1.0,0.0,1.0,0.0,894.0,894.0,GasA,3,Y,5,894,0,0,894,0.0,0.0,1,0,3,1,3,5,8,0,0,Detchd,1.0,1.0,312.0,3.0,3.0,2,0,0,0,0,0,0,0,0,NA,0,1,2007,WD ,2,47,47
1735,60,RL,65.0,9018,Pave,NA,3,Lvl,4,Inside,3,Gilbert,1Fam,2Story,7,5,Hip,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,3.0,1.0,0.0,1.0,0.0,728.0,728.0,GasA,5,Y,5,728,728,0,1456,0.0,0.0,2,1,3,1,4,8,8,1,4,Attchd,3.0,2.0,400.0,3.0,3.0,2,100,24,0,0,0,0,0,0,NA,0,7,2007,New,2,0,0
300,120,RM,35.0,3907,Pave,NA,3,HLS,4,Inside,5,Blueste,TwnhsE,1Story,8,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,CBlock,4.0,3.0,3.0,6.0,76.0,1.0,0.0,1115.0,1191.0,GasA,4,Y,5,1191,0,0,1191,0.0,0.0,2,0,2,1,4,5,8,1,3,Attchd,1.0,2.0,531.0,3.0,3.0,2,112,81,0,0,0,0,0,0,NA,0,3,2010,WD ,2,21,21
596,20,RL,70.0,9100,Pave,NA,4,Lvl,4,Inside,3,NAmes,1Fam,1Story,5,6,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3.0,3.0,0.0,4.0,338.0,3.0,466.0,121.0,925.0,GasA,5,Y,5,925,0,0,925,0.0,1.0,1,0,2,1,3,5,8,0,0,Detchd,1.0,1.0,429.0,3.0,3.0,2,0,0,0,0,0,0,0,2,NA,0,7,2009,WD ,2,44,44
184,70,RM,60.0,9600,Pave,Grvl,4,Lvl,4,Corner,3,OldTown,1Fam,2Story,8,9,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,4,BrkTil,3.0,3.0,0.0,1.0,0.0,1.0,0.0,930.0,930.0,GasW,3,N,5,930,636,0,1566,0.0,0.0,2,0,3,1,4,7,8,0,0,Detchd,1.0,1.0,288.0,3.0,3.0,2,54,228,246,0,0,0,0,0,NA,0,4,2010,WD ,2,110,7
2849,190,RH,58.0,6430,Pave,NA,4,Bnk,4,Corner,3,SWISU,2fmCon,1.5Fin,6,6,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3.0,3.0,3.0,4.0,780.0,1.0,0.0,0.0,780.0,GasA,3,N,3,816,524,0,1340,1.0,0.0,1,0,3,1,3,6,8,0,0,Attchd,1.0,1.0,440.0,3.0,3.0,2,0,0,0,0,0,0,0,0,NA,0,7,2006,WD ,1,61,56
1619,60,RL,57.0,8773,Pave,NA,3,HLS,4,Inside,3,Gilbert,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,3.0,1.0,0.0,1.0,0.0,916.0,916.0,GasA,4,Y,5,916,684,0,1600,0.0,0.0,2,1,3,1,3,7,8,1,3,Attchd,3.0,2.0,460.0,3.0,3.0,2,100,38,0,0,0,0,0,0,NA,0,8,2007,WD ,2,10,10
313,80,RL,66.0,12328,Pave,NA,3,Lvl,4,Inside,3,Mitchel,1Fam,SLvl,6,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,335.0,3,3,CBlock,3.0,3.0,3.0,6.0,539.0,1.0,0.0,473.0,1012.0,GasA,3,Y,5,1034,0,0,1034,1.0,0.0,1,0,3,1,3,6,8,0,0,Attchd,1.0,3.0,888.0,3.0,3.0,2,0,0,0,0,0,0,0,0,NA,0,5,2010,WD ,2,34,34
1179,120,RL,38.0,14963,Pave,NA,2,Lvl,4,Inside,3,Veenker,TwnhsE,1Story,8,5,Gable,CompShg,BrkFace,BrkFace,None,0.0,4,3,PConc,4.0,3.0,0.0,6.0,786.0,1.0,0.0,474.0,1260.0,GasA,5,Y,5,1288,0,0,1288,1.0,0.0,1,1,1,1,5,4,8,2,4,Attchd,3.0,2.0,500.0,3.0,3.0,2,120,30,0,0,224,0,0,0,NA,0,12,2008,WD ,2,12,12
1853,60,FV,106.0,8413,Pave,NA,3,Lvl,4,Inside,3,Somerst,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,4,PConc,5.0,3.0,2.0,6.0,901.0,1.0,0.0,319.0,1220.0,GasA,5,Y,5,1220,1142,0,2362,1.0,0.0,2,1,3,1,4,8,8,2,3,Attchd,2.0,2.0,1105.0,4.0,3.0,2,147,0,36,0,144,0,0,0,NA,0,6,2007,WD ,2,9,9
2062,20,RL,109.0,8724,Pave,NA,4,Lvl,4,Inside,3,Sawyer,1Fam,1Story,5,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,4.0,3.0,0.0,4.0,492.0,1.0,0.0,402.0,894.0,GasA,4,Y,5,894,0,0,894,0.0,0.0,1,0,3,1,3,5,8,1,1,Attchd,3.0,2.0,450.0,3.0,3.0,2,0,0,0,0,0,0,0,0,NA,0,5,2007,WD ,2,39,39
533,60,FV,65.0,8127,Pave,NA,3,Lvl,4,Inside,3,Somerst,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,0.0,6.0,410.0,1.0,0.0,402.0,812.0,GasA,5,Y,5,812,841,0,1653,1.0,0.0,2,1,3,1,4,6,8,0,0,Attchd,2.0,2.0,628.0,3.0,3.0,2,0,45,0,0,0,0,0,0,NA,0,3,2009,WD ,2,6,6
801,80,RL,66.0,19255,Pave,NA,3,Lvl,4,Inside,3,SawyerW,1Fam,SLvl,6,5,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,100.0,4,3,CBlock,4.0,3.0,3.0,3.0,70.0,6.0,450.0,0.0,520.0,GasA,4,Y,5,1338,0,0,1338,0.0,0.0,1,1,2,1,4,5,6,1,1,Attchd,1.0,2.0,576.0,3.0,3.0,2,0,0,0,0,0,0,0,0,Shed,600,9,2009,WD ,2,26,26
896,20,RL,70.0,11767,Pave,NA,4,Lvl,4,Inside,3,Edwards,1Fam,1Story,5,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,2.0,3.0,2.0,3.0,1078.0,1.0,0.0,0.0,1078.0,GasA,3,Y,4,1368,0,0,1368,1.0,0.0,1,0,3,1,3,6,7,0,0,Attchd,2.0,1.0,195.0,3.0,3.0,2,0,41,211,0,0,0,0,0,Shed,900,6,2009,WD ,2,59,59
1025,20,RL,84.0,15611,Pave,NA,3,Lvl,4,Corner,3,NWAmes,1Fam,1Story,5,6,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,3.0,5.0,767.0,2.0,93.0,266.0,1126.0,GasA,3,Y,5,1126,0,0,1126,0.0,1.0,2,0,3,1,5,6,8,0,0,Attchd,2.0,2.0,540.0,3.0,3.0,2,180,0,0,0,0,0,0,0,NA,0,3,2008,WD ,2,31,31
2260,20,RL,67.0,8368,Pave,NA,3,HLS,4,Inside,3,Timber,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,0.0,1.0,0.0,1.0,0.0,1689.0,1689.0,GasA,5,Y,5,1689,0,0,1689,0.0,0.0,2,0,3,1,4,7,8,0,0,Attchd,3.0,2.0,433.0,3.0,3.0,2,100,39,0,0,0,0,0,0,NA,0,4,2007,New,2,1,0
2097,60,RL,77.0,9965,Pave,NA,4,Lvl,4,Inside,3,CollgCr,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,220.0,4,3,PConc,5.0,3.0,3.0,6.0,984.0,1.0,0.0,280.0,1264.0,GasA,5,Y,5,1282,1414,0,2696,1.0,0.0,2,1,4,1,5,10,8,1,4,BuiltIn,3.0,3.0,792.0,3.0,3.0,2,120,184,0,0,168,0,0,0,NA,0,10,2007,New,2,0,0
2852,70,RL,69.0,4899,Pave,NA,4,HLS,4,Corner,3,SWISU,1Fam,2Story,6,8,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,PConc,3.0,3.0,0.0,4.0,305.0,1.0,0.0,450.0,755.0,GasA,5,Y,5,755,755,0,1510,0.0,0.0,1,0,3,1,3,6,8,0,0,Detchd,1.0,1.0,216.0,3.0,3.0,2,0,0,164,0,0,0,0,0,NA,0,6,2006,WD ,2,86,56
1598,180,RM,21.0,1596,Pave,NA,4,Lvl,4,Inside,3,MeadowV,Twnhs,SLvl,4,6,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,CBlock,4.0,3.0,4.0,6.0,437.0,1.0,0.0,25.0,462.0,GasA,3,Y,5,526,462,0,988,1.0,0.0,1,0,1,1,3,4,8,1,1,BuiltIn,2.0,1.0,297.0,3.0,3.0,2,0,101,0,120,0,0,0,2,NA,0,7,2008,WD ,2,35,35
2057,20,RL,84.0,8978,Pave,NA,3,Lvl,4,Corner,3,Sawyer,1Fam,1Story,5,5,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,PConc,3.0,3.0,0.0,1.0,0.0,1.0,0.0,948.0,948.0,GasA,3,Y,5,948,0,0,948,0.0,0.0,1,0,3,1,3,6,8,0,0,Attchd,1.0,1.0,300.0,3.0,3.0,2,147,0,0,0,0,0,0,0,NA,0,5,2007,WD ,2,39,39
1783,20,RL,75.0,9986,Pave,NA,4,Lvl,4,Inside,3,Somerst,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,428.0,4,3,PConc,5.0,3.0,3.0,1.0,0.0,1.0,0.0,1795.0,1795.0,GasA,5,Y,5,1795,0,0,1795,0.0,0.0,2,0,2,1,4,7,8,1,4,Attchd,2.0,3.0,895.0,3.0,3.0,2,0,49,0,0,0,0,0,0,NA,0,2,2007,New,2,1,0
1277,50,RL,60.0,7200,Pave,NA,4,Lvl,4,Inside,3,NAmes,1Fam,1.5Fin,6,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,0.0,3.0,673.0,1.0,0.0,181.0,854.0,GasA,2,Y,4,854,424,0,1278,0.0,0.0,1,0,4,1,3,6,8,0,0,Attchd,1.0,1.0,240.0,3.0,3.0,2,0,0,0,0,0,0,0,1,NA,0,4,2008,WD ,2,54,54
1185,60,FV,66.0,7500,Pave,NA,4,Lvl,4,Inside,3,Somerst,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,0.0,1.0,0.0,1.0,0.0,952.0,952.0,GasA,5,Y,5,952,860,0,1812,0.0,0.0,2,1,3,1,3,7,8,1,3,Attchd,2.0,2.0,469.0,3.0,3.0,2,144,112,0,0,0,0,0,0,NA,0,4,2008,WD ,2,6,6
330,160,RM,21.0,1476,Pave,NA,4,Lvl,4,Inside,3,MeadowV,Twnhs,2Story,4,7,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,CBlock,3.0,3.0,0.0,6.0,176.0,1.0,0.0,370.0,546.0,GasA,5,Y,5,546,546,0,1092,0.0,0.0,1,1,3,1,3,5,8,0,0,NA,0.0,0.0,0.0,0.0,0.0,2,200,26,0,0,0,0,0,0,NA,0,3,2010,WD ,2,40,40
2548,60,RL,85.0,9350,Pave,NA,4,Lvl,4,Inside,3,NAmes,1Fam,2Story,5,6,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3.0,3.0,0.0,5.0,360.0,1.0,0.0,360.0,720.0,GasA,4,Y,5,720,720,0,1440,0.0,0.0,1,1,4,1,3,7,8,1,1,Attchd,3.0,2.0,480.0,3.0,3.0,2,0,32,240,0,0,0,0,0,NA,0,7,2006,WD ,2,42,42
1221,30,RL,56.0,4130,Pave,NA,3,Lvl,4,Inside,3,BrkSide,1Fam,1Story,3,6,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,CBlock,3.0,3.0,0.0,1.0,0.0,1.0,0.0,270.0,270.0,GasA,4,Y,5,729,0,0,729,0.0,0.0,1,0,2,1,3,5,3,0,0,NA,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,NA,0,7,2008,WD ,2,73,5
2390,60,RL,80.0,10240,Pave,NA,4,Lvl,4,Inside,3,NridgHt,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,178.0,4,3,PConc,4.0,3.0,2.0,1.0,0.0,1.0,0.0,1030.0,1030.0,GasA,4,Y,5,1038,1060,0,2098,0.0,0.0,2,1,3,1,5,8,8,1,4,Attchd,2.0,3.0,878.0,3.0,3.0,2,192,52,0,0,0,0,0,0,NA,0,3,2006,WD ,2,1,1
1941,20,RL,75.0,9532,Pave,NA,4,Lvl,4,Inside,3,NAmes,1Fam,1Story,4,6,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3.0,3.0,0.0,4.0,595.0,3.0,354.0,156.0,1105.0,GasA,4,Y,5,1647,0,0,1647,1.0,0.0,1,0,3,1,3,6,7,1,2,Attchd,3.0,1.0,280.0,3.0,3.0,2,225,0,0,0,0,368,3,4,NA,0,2,2007,WD ,2,54,54
2011,70,RM,50.0,6000,Pave,NA,4,Lvl,4,Inside,3,BrkSide,1Fam,2Story,6,6,Gable,CompShg,MetalSd,VinylSd,None,0.0,3,3,CBlock,3.0,3.0,2.0,3.0,276.0,1.0,0.0,324.0,600.0,GasA,5,Y,5,608,624,0,1232,0.0,0.0,1,1,3,1,3,6,8,2,3,Attchd,1.0,1.0,217.0,3.0,3.0,2,0,0,0,0,0,0,0,2,NA,0,2,2007,WD ,2,68,57
301,20,RL,100.0,15602,Pave,NA,3,Lvl,4,Inside,3,Crawfor,1Fam,1Story,7,8,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,3,CBlock,3.0,3.0,0.0,5.0,1247.0,1.0,0.0,254.0,1501.0,GasA,3,Y,5,1801,0,0,1801,1.0,0.0,2,0,1,1,3,6,8,2,3,Attchd,3.0,2.0,484.0,3.0,3.0,2,0,54,0,0,161,0,0,2,NA,0,3,2010,WD ,2,51,13
471,120,RL,43.0,3182,Pave,NA,4,Lvl,4,Inside,3,Blmngtn,TwnhsE,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,4,3,PConc,4.0,3.0,3.0,6.0,16.0,1.0,0.0,1357.0,1373.0,GasA,5,Y,5,1555,0,0,1555,0.0,0.0,2,0,2,1,4,7,8,1,3,Attchd,3.0,2.0,430.0,3.0,3.0,2,143,20,0,0,0,0,0,0,NA,0,5,2009,WD ,2,4,3
84,90,RM,68.0,8930,Pave,NA,4,Lvl,4,Inside,3,Sawyer,Duplex,1.5Fin,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,Slab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GasA,3,Y,5,1318,584,0,1902,0.0,0.0,2,0,4,2,3,8,8,0,0,Attchd,1.0,2.0,539.0,3.0,3.0,2,0,0,0,0,0,0,0,0,NA,0,4,2010,WD ,1,32,32
140,20,RL,70.0,8197,Pave,NA,4,Lvl,4,Inside,3,NAmes,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,506.0,4,3,PConc,4.0,3.0,0.0,6.0,1188.0,1.0,0.0,292.0,1480.0,GasA,5,Y,5,1480,0,0,1480,1.0,0.0,2,0,3,1,4,7,8,0,0,Attchd,2.0,2.0,620.0,3.0,3.0,2,252,73,0,0,0,0,0,3,Shed,300,2,2010,WD ,2,7,1
1979,30,RM,56.0,3153,Pave,Grvl,4,Lvl,4,Inside,3,OldTown,1Fam,1Story,5,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3.0,3.0,0.0,1.0,0.0,1.0,0.0,967.0,967.0,GasA,4,Y,5,967,0,0,967,0.0,0.0,1,0,2,1,3,5,8,1,4,Detchd,1.0,1.0,180.0,2.0,3.0,0,0,0,26,0,0,0,0,0,NA,0,7,2007,WD ,2,87,17
1755,60,RL,66.0,8740,Pave,NA,3,Lvl,4,Inside,3,Gilbert,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,0.0,6.0,574.0,1.0,0.0,280.0,854.0,GasA,5,Y,5,864,1131,0,1995,0.0,0.0,2,1,4,1,4,8,8,1,4,BuiltIn,3.0,2.0,435.0,3.0,3.0,2,264,48,0,0,0,0,0,0,NA,0,7,2007,WD ,2,5,5
485,60,RL,84.0,12891,Pave,NA,3,Lvl,4,Corner,3,Gilbert,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,5.0,3.0,0.0,6.0,651.0,1.0,0.0,219.0,870.0,GasA,5,Y,5,878,1126,0,2004,1.0,0.0,2,1,4,1,4,8,8,1,4,BuiltIn,3.0,3.0,644.0,3.0,3.0,2,0,48,0,0,0,0,0,0,NA,0,7,2009,WD ,2,7,7
98,160,FV,24.0,2544,Pave,Pave,4,Lvl,4,Inside,3,Somerst,Twnhs,2Story,7,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4.0,3.0,0.0,6.0,368.0,5.0,42.0,190.0,600.0,GasA,5,Y,5,600,600,0,1200,1.0,0.0,2,1,2,1,4,4,8,0,0,Detchd,2.0,2.0,480.0,3.0,3.0,2,0,172,0,0,0,0,0,0,NA,0,2,2010,WD ,2,6,5
412,120,RL,24.0,2280,Pave,NA,4,Lvl,4,FR2,3,NPkVill,Twnhs,1Story,7,5,Gable,CompShg,Plywood,Brk Cmn,None,0.0,3,3,CBlock,4.0,3.0,0.0,5.0,435.0,2.0,622.0,0.0,1057.0,GasA,3,Y,5,1055,0,0,1055,0.0,1.0,2,0,2,1,3,4,8,1,2,Attchd,2.0,2.0,440.0,3.0,3.0,2,0,27,0,0,0,0,0,0,NA,0,8,2009,WD ,2,34,34
2609,80,RL,83.0,10184,Pave,NA,4,Lvl,4,Inside,3,NAmes,1Fam,SLvl,6,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,379.0,3,3,CBlock,3.0,3.0,3.0,5.0,580.0,1.0,0.0,503.0,1083.0,GasA,3,Y,5,1146,0,0,1146,0.0,1.0,1,0,3,1,3,6,8,1,4,Attchd,1.0,1.0,294.0,3.0,3.0,2,345,75,0,0,0,0,0,0,NA,0,6,2006,WD ,2,43,43
940,70,RM,59.0,10690,Pave,NA,4,Lvl,4,Inside,3,IDOTRR,1Fam,2Story,5,7,Hip,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,3.0,2.0,0.0,3.0,456.0,1.0,0.0,216.0,672.0,GasA,4,Y,4,672,672,0,1344,0.0,0.0,1,0,3,1,3,6,8,0,0,Detchd,1.0,1.0,468.0,3.0,2.0,2,0,128,218,0,0,0,0,0,NA,0,7,2009,WD ,2,89,12
495,60,RL,82.0,9430,Pave,NA,4,Lvl,4,Inside,3,NoRidge,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,673.0,4,3,PConc,4.0,3.0,2.0,6.0,1163.0,1.0,0.0,89.0,1252.0,GasA,5,Y,5,1268,1097,0,2365,1.0,0.0,2,1,3,1,4,8,8,1,4,Attchd,2.0,3.0,856.0,3.0,3.0,2,0,128,0,0,180,0,0,0,NA,0,7,2009,WD ,2,10,10
2737,70,RL,114.0,19950,Pave,NA,4,Lvl,4,Corner,3,Edwards,1Fam,2Story,6,7,Gable,CompShg,WdShing,Plywood,None,0.0,3,3,PConc,3.0,3.0,0.0,1.0,0.0,1.0,0.0,672.0,672.0,GasA,5,Y,5,1337,672,0,2009,0.0,0.0,2,0,4,1,3,8,8,2,4,2Types,1.0,3.0,795.0,3.0,3.0,1,0,42,0,0,180,0,0,0,NA,0,12,2006,WD ,2,78,56
203,50,RM,57.0,8094,Pave,Grvl,4,Lvl,4,Inside,3,OldTown,1Fam,1.5Fin,4,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,2,CBlock,3.0,3.0,0.0,1.0,0.0,1.0,0.0,888.0,888.0,GasA,5,Y,5,888,1074,0,1962,0.0,0.0,1,1,4,1,3,9,8,1,3,Detchd,1.0,2.0,572.0,3.0,3.0,2,160,0,364,0,0,0,0,4,NA,0,6,2010,WD ,2,95,60
2480,60,RL,70.0,9370,Pave,NA,2,Lvl,4,Inside,3,SawyerW,1Fam,2Story,6,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,4.0,3.0,0.0,5.0,758.0,1.0,0.0,78.0,836.0,GasA,5,Y,5,844,887,0,1731,1.0,0.0,2,1,3,1,4,7,8,0,0,Attchd,2.0,2.0,462.0,3.0,3.0,2,307,85,0,0,224,0,0,0,Othr,3000,10,2006,WD ,2,14,13
2579,20,RL,69.0,14850,Pave,NA,3,Lvl,4,Inside,3,NAmes,1Fam,1Story,5,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3.0,3.0,0.0,3.0,895.0,1.0,0.0,197.0,1092.0,GasA,3,Y,4,1092,0,0,1092,1.0,0.0,1,0,2,1,3,6,8,1,3,Attchd,3.0,1.0,299.0,3.0,3.0,2,268,0,0,0,122,0,0,1,NA,0,5,2006,WD ,2,49,49
1382,20,RL,57.0,9764,Pave,NA,3,Lvl,4,FR2,3,Sawyer,1Fam,1Story,5,7,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3.0,3.0,0.0,4.0,702.0,1.0,0.0,192.0,894.0,GasA,5,Y,5,894,0,0,894,1.0,0.0,1,0,3,1,4,5,8,0,0,Attchd,2.0,2.0,450.0,3.0,3.0,2,0,0,0,0,0,0,0,0,NA,0,5,2008,WD ,1,41,5
529,20,FV,85.0,10625,Pave,NA,4,Lvl,4,Inside,3,Somerst,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,0.0,6.0,1430.0,1.0,0.0,222.0,1652.0,GasA,5,Y,5,1662,0,0,1662,1.0,0.0,2,0,3,1,5,8,8,1,4,Attchd,2.0,3.0,711.0,3.0,3.0,2,168,120,0,0,0,0,0,0,NA,0,3,2009,WD ,2,3,2
2127,20,RL,60.0,8070,Pave,NA,4,Lvl,4,Inside,3,CollgCr,1Fam,1Story,4,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,0.0,6.0,588.0,1.0,0.0,402.0,990.0,GasA,5,Y,5,990,0,0,990,1.0,0.0,1,0,3,1,3,5,8,0,0,NA,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,NA,0,8,2007,WD ,2,13,12
1630,60,RL,53.0,7655,Pave,NA,3,Lvl,4,CulDSac,3,Gilbert,1Fam,2Story,6,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,4.0,3.0,0.0,1.0,0.0,1.0,0.0,903.0,903.0,GasA,4,Y,5,910,732,0,1642,0.0,0.0,2,1,3,1,3,7,8,1,3,Attchd,2.0,2.0,392.0,3.0,3.0,2,290,84,0,0,0,0,0,0,NA,0,7,2007,WD ,2,14,13
2209,30,RL,50.0,6305,Pave,NA,4,Bnk,4,Inside,3,Crawfor,1Fam,1Story,5,7,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,PConc,2.0,2.0,0.0,1.0,0.0,1.0,0.0,920.0,920.0,GasA,5,Y,5,954,0,0,954,0.0,0.0,1,0,2,1,2,5,8,1,4,Basment,1.0,1.0,240.0,2.0,3.0,2,0,0,0,0,0,0,0,3,NA,0,6,2007,WD ,2,69,57
2523,20,RL,68.0,50271,Pave,NA,3,Low,4,Inside,3,Veenker,1Fam,1Story,9,5,Gable,WdShngl,WdShing,Wd Shng,None,0.0,4,3,CBlock,5.0,3.0,4.0,6.0,1810.0,1.0,0.0,32.0,1842.0,GasA,4,Y,5,1842,0,0,1842,2.0,0.0,0,1,0,1,4,5,8,1,4,Attchd,3.0,3.0,894.0,3.0,3.0,2,857,72,0,0,0,0,0,0,NA,0,11,2006,WD ,2,25,19
1298,30,RM,60.0,6756,Pave,NA,4,Lvl,4,Inside,3,OldTown,1Fam,1Story,5,6,Mansard,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3.0,4.0,0.0,1.0,0.0,1.0,0.0,481.0,481.0,GasA,3,N,4,899,0,0,899,0.0,0.0,1,0,2,1,3,5,8,0,0,Detchd,1.0,1.0,200.0,2.0,3.0,1,0,0,96,0,0,0,0,0,NA,0,9,2008,WD ,2,98,58
