id,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,bldg_type,house_style,overall_qual,overall_cond,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,area_qual,age,yrs_sincerm
2365,160,RM,24.0,2760,Pave,NA,4,Lvl,1,Inside,3,BrDale,TwnhsE,2Story,6,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,514.0,3,3,CBlock,3.0,3.0,0.0,1.0,0.0,1.0,0.0,525.0,525.0,GasA,3,Y,5,525,567,0,1092,0.0,0.0,1,1,3,1,3,6,8,0,0,Detchd,1.0,2.0,440.0,3.0,3.0,2,0,0,0,0,0,0,0,0,NA,0,12,2006,WD ,2,33,33
1160,120,FV,59.0,4282,Pave,Pave,2,Lvl,1,Inside,3,Somerst,TwnhsE,1Story,7,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4.0,3.0,2.0,6.0,16.0,1.0,0.0,1375.0,1391.0,GasA,5,Y,5,1391,0,0,1391,0.0,0.0,2,0,2,1,4,5,8,0,0,Attchd,2.0,2.0,530.0,3.0,3.0,2,156,158,0,0,0,0,0,0,NA,0,7,2008,WD ,2,4,4
242,20,RL,44.0,17485,Pave,NA,2,Lvl,1,Inside,3,Edwards,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,96.0,4,3,PConc,4.0,3.0,4.0,6.0,1346.0,1.0,0.0,162.0,1508.0,GasA,5,Y,5,1508,0,0,1508,1.0,0.0,1,0,1,1,4,5,8,2,3,Attchd,2.0,2.0,572.0,3.0,3.0,2,0,0,0,0,0,0,0,0,NA,0,1,2010,Con,2,1,0
351,120,RL,40.0,5664,Pave,NA,3,Lvl,1,Inside,3,StoneBr,TwnhsE,1Story,8,5,Gable,CompShg,CemntBd,CmentBd,None,0.0,4,3,PConc,4.0,3.0,0.0,6.0,1158.0,1.0,0.0,343.0,1501.0,GasA,5,Y,5,1659,0,0,1659,1.0,0.0,2,0,2,1,5,5,8,1,5,Attchd,3.0,2.0,499.0,3.0,3.0,2,212,59,0,0,0,0,0,0,NA,0,10,2009,WD ,2,9,9
2896,20,RL,54.0,13811,Pave,NA,3,Lvl,1,Inside,3,Timber,1Fam,1Story,6,6,Gable,CompShg,HdBoard,HdBoard,BrkFace,72.0,3,3,CBlock,4.0,4.0,0.0,6.0,980.0,2.0,40.0,92.0,1112.0,GasA,4,Y,5,1137,0,0,1137,1.0,0.0,2,0,2,1,4,5,8,1,3,Attchd,1.0,2.0,551.0,3.0,3.0,2,125,0,0,0,0,0,0,0,NA,0,7,2006,WD ,2,19,19
1533,70,RL,74.0,11988,Pave,NA,3,HLS,1,Inside,5,Crawfor,1Fam,2Story,6,7,Hip,CompShg,Stucco,Stucco,None,0.0,3,3,CBlock,3.0,3.0,0.0,2.0,326.0,1.0,0.0,389.0,715.0,GasA,2,Y,4,849,811,0,1660,0.0,0.0,1,1,3,1,3,6,8,1,4,Detchd,1.0,1.0,240.0,3.0,3.0,2,0,0,0,0,0,0,0,0,NA,0,8,2008,WD ,2,74,13
1713,20,RL,70.0,9926,Pave,NA,3,Lvl,1,Inside,3,NridgHt,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,210.0,4,3,PConc,4.0,3.0,2.0,6.0,1178.0,1.0,0.0,436.0,1614.0,GasA,5,Y,5,1614,0,0,1614,1.0,0.0,2,0,3,1,4,7,8,0,0,Attchd,2.0,3.0,878.0,3.0,3.0,2,100,38,0,0,0,0,0,0,NA,0,5,2007,WD ,2,2,1
14,20,RL,85.0,10176,Pave,NA,4,Lvl,1,Inside,3,Gilbert,1Fam,1Story,7,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,4.0,3.0,4.0,6.0,637.0,1.0,0.0,663.0,1300.0,GasA,4,Y,5,1341,0,0,1341,1.0,0.0,1,1,2,1,4,5,8,1,1,Attchd,1.0,2.0,506.0,3.0,3.0,2,192,0,0,0,0,0,0,0,NA,0,2,2010,WD ,2,20,20
345,60,RL,88.0,10179,Pave,NA,3,Lvl,1,Corner,3,Gilbert,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,0.0,5.0,847.0,1.0,0.0,98.0,945.0,GasA,5,Y,5,945,663,0,1608,0.0,0.0,2,1,3,1,3,7,8,1,3,Attchd,3.0,2.0,470.0,3.0,3.0,2,252,30,0,0,0,0,0,0,NA,0,7,2009,WD ,2,12,12
484,60,RL,66.0,8795,Pave,NA,3,Lvl,1,Inside,3,Gilbert,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,0.0,6.0,300.0,1.0,0.0,652.0,952.0,GasA,5,Y,5,980,1276,0,2256,0.0,0.0,2,1,4,1,4,8,8,1,3,BuiltIn,3.0,2.0,554.0,3.0,3.0,2,224,54,0,0,0,0,0,0,NA,0,4,2009,WD ,2,9,9
1166,160,FV,24.0,2280,Pave,Pave,4,Lvl,1,Inside,3,Somerst,Twnhs,2Story,7,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,360.0,3,3,PConc,4.0,3.0,0.0,5.0,549.0,1.0,0.0,195.0,744.0,GasA,4,Y,5,757,744,0,1501,0.0,0.0,2,1,3,1,3,6,8,0,0,Detchd,1.0,2.0,440.0,3.0,3.0,2,0,0,0,0,0,0,0,0,NA,0,8,2008,WD ,2,9,9
2214,70,RL,86.0,22420,Pave,NA,3,Lvl,1,Inside,3,Crawfor,1Fam,2Story,6,6,Hip,CompShg,Wd Sdng,Stucco,None,0.0,3,3,BrkTil,4.0,3.0,0.0,4.0,1128.0,1.0,0.0,242.0,1370.0,GasW,3,N,4,1370,1254,0,2624,1.0,0.0,2,1,4,1,3,10,8,1,4,Detchd,1.0,3.0,864.0,3.0,3.0,0,0,0,0,0,0,0,0,0,NA,0,11,2007,WD ,1,89,57
549,120,RL,50.0,7175,Pave,NA,4,Lvl,1,Inside,3,SawyerW,TwnhsE,1Story,6,5,Gable,CompShg,Plywood,ImStucc,None,0.0,4,3,PConc,4.0,3.0,0.0,1.0,0.0,1.0,0.0,1332.0,1332.0,GasA,4,Y,5,1332,0,0,1332,0.0,0.0,2,0,2,1,4,5,8,0,0,Attchd,2.0,2.0,542.0,3.0,3.0,2,0,60,0,0,0,0,0,0,NA,0,2,2009,WD ,2,19,18
2468,20,FV,60.0,7200,Pave,Pave,4,Lvl,1,Inside,3,Somerst,1Fam,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,Stone,68.0,4,3,PConc,4.0,3.0,0.0,6.0,905.0,1.0,0.0,357.0,1262.0,GasA,4,Y,5,1262,0,0,1262,0.0,0.0,2,0,2,1,4,5,8,0,0,Attchd,3.0,2.0,572.0,3.0,3.0,2,0,120,0,0,0,0,0,0,NA,0,5,2006,New,2,0,0
99,160,FV,24.0,2544,Pave,Pave,4,Lvl,1,Inside,3,Somerst,Twnhs,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,216.0,4,3,PConc,4.0,3.0,0.0,6.0,376.0,1.0,0.0,224.0,600.0,GasA,5,Y,5,600,636,0,1236,1.0,0.0,2,1,2,1,4,4,8,0,0,Detchd,2.0,2.0,480.0,3.0,3.0,2,0,166,0,0,0,0,0,0,NA,0,5,2010,WD ,2,5,5
812,90,RL,64.0,7018,Pave,NA,4,Bnk,1,Inside,3,SawyerW,Duplex,1Story,5,5,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,Slab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GasA,3,Y,5,1535,0,0,1535,0.0,0.0,2,0,4,2,3,8,8,0,0,Attchd,1.0,2.0,400.0,3.0,3.0,2,0,0,0,0,0,0,0,0,NA,0,6,2009,WD ,2,30,30
2372,160,RM,21.0,1680,Pave,NA,4,Lvl,1,Inside,3,BrDale,Twnhs,2Story,6,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,504.0,3,3,CBlock,3.0,3.0,0.0,4.0,382.0,1.0,0.0,143.0,525.0,GasA,4,Y,5,525,567,0,1092,0.0,0.0,1,1,3,1,3,6,8,0,0,Detchd,1.0,1.0,264.0,3.0,3.0,2,352,0,0,0,0,0,0,4,NA,0,10,2006,WD ,2,34,34
478,60,RL,62.0,7984,Pave,NA,3,Lvl,1,Inside,3,Gilbert,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,200.0,4,3,PConc,4.0,3.0,0.0,1.0,0.0,1.0,0.0,868.0,868.0,GasA,5,Y,5,868,762,0,1630,0.0,0.0,2,1,3,1,4,7,8,1,4,BuiltIn,3.0,2.0,436.0,3.0,3.0,2,120,48,0,0,0,0,0,0,NA,0,9,2009,WD ,2,5,4
1682,160,RL,24.0,2308,Pave,NA,4,Lvl,1,Corner,3,NPkVill,TwnhsE,2Story,6,6,Gable,CompShg,Plywood,Brk Cmn,None,0.0,3,3,CBlock,4.0,3.0,0.0,5.0,556.0,1.0,0.0,248.0,804.0,GasA,3,Y,5,804,744,0,1548,1.0,0.0,2,1,3,1,4,7,8,1,3,Detchd,1.0,2.0,440.0,3.0,3.0,2,48,0,0,0,0,0,0,0,NA,0,7,2007,WD ,2,31,31
2544,90,RL,70.0,8393,Pave,NA,4,Lvl,1,Corner,3,NAmes,Duplex,1Story,5,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,122.0,3,3,CBlock,3.0,3.0,0.0,2.0,528.0,1.0,0.0,1098.0,1626.0,GasA,5,Y,5,1712,0,0,1712,0.0,0.0,2,0,4,2,3,8,8,0,0,Attchd,3.0,2.0,588.0,3.0,3.0,2,272,54,0,0,0,0,0,0,NA,0,6,2006,WD ,2,47,1
2044,50,RM,60.0,10320,Pave,Grvl,4,Lvl,1,Corner,3,IDOTRR,1Fam,1.5Fin,4,1,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,CBlock,3.0,2.0,0.0,1.0,0.0,1.0,0.0,771.0,771.0,GasA,2,Y,5,866,504,114,1484,0.0,0.0,2,0,3,1,3,6,1,0,0,Detchd,1.0,1.0,264.0,3.0,2.0,0,14,211,0,0,84,0,0,0,NA,0,9,2007,COD,1,97,57
2037,50,RM,60.0,10320,Pave,Grvl,4,Lvl,1,Inside,3,IDOTRR,1Fam,1.5Fin,6,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,2.0,0.0,2.0,375.0,1.0,0.0,763.0,1138.0,GasA,4,Y,5,1138,1042,0,2180,0.0,0.0,1,1,3,1,3,7,8,1,4,Detchd,1.0,2.0,720.0,3.0,3.0,0,0,0,170,0,0,0,0,0,NA,0,5,2007,WD ,2,92,57
848,20,RL,67.0,9808,Pave,NA,3,Lvl,1,Inside,3,CollgCr,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,110.0,4,3,PConc,4.0,3.0,0.0,6.0,788.0,1.0,0.0,785.0,1573.0,GasA,5,Y,5,1573,0,0,1573,1.0,0.0,2,0,3,1,4,6,8,0,0,Attchd,2.0,2.0,544.0,3.0,3.0,2,0,72,0,0,0,0,0,0,NA,0,3,2009,WD ,2,7,7
2227,20,RL,66.0,17871,Pave,NA,2,Lvl,1,Inside,3,Crawfor,1Fam,1Story,4,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,0.0,1.0,0.0,1.0,0.0,1680.0,1680.0,GasA,4,Y,5,1680,0,0,1680,0.0,0.0,2,0,4,1,4,7,8,0,0,Attchd,1.0,2.0,628.0,3.0,3.0,2,152,0,0,0,0,0,0,0,NA,0,6,2007,WD ,2,12,11
1808,20,RL,63.0,7500,Pave,NA,4,Lvl,1,Inside,3,SawyerW,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,4.0,0.0,1.0,0.0,1.0,0.0,1143.0,1143.0,GasA,5,Y,5,1143,0,0,1143,0.0,0.0,1,1,3,1,4,5,8,0,0,NA,0.0,0.0,0.0,0.0,0.0,2,0,55,0,0,0,0,0,0,NA,0,10,2007,WD ,2,1,1
63,60,RL,98.0,12256,Pave,NA,3,Lvl,1,Corner,3,NoRidge,1Fam,2Story,8,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,362.0,4,3,PConc,5.0,3.0,3.0,6.0,1032.0,1.0,0.0,431.0,1463.0,GasA,5,Y,5,1500,1122,0,2622,1.0,0.0,2,1,3,1,4,9,8,2,3,Attchd,2.0,2.0,712.0,3.0,3.0,2,186,32,0,0,0,0,0,0,NA,0,4,2010,WD ,2,16,15
2432,60,RL,66.0,7861,Pave,NA,3,Lvl,1,Inside,3,Gilbert,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,0.0,6.0,457.0,1.0,0.0,326.0,783.0,GasA,5,Y,5,807,702,0,1509,1.0,0.0,2,1,3,1,4,7,8,1,4,Attchd,3.0,2.0,393.0,3.0,3.0,2,100,75,0,0,0,0,0,0,NA,0,6,2006,WD ,2,4,3
2296,60,RL,68.0,8286,Pave,NA,3,Lvl,1,Corner,3,Mitchel,1Fam,2Story,5,7,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,PConc,4.0,3.0,0.0,3.0,531.0,1.0,0.0,185.0,716.0,GasA,5,Y,5,716,716,0,1432,1.0,0.0,1,1,3,1,3,6,8,1,4,Attchd,3.0,2.0,531.0,3.0,3.0,2,0,136,0,0,240,0,0,4,NA,0,6,2007,WD ,2,30,30
323,20,RL,85.0,15300,Pave,NA,4,Bnk,1,Inside,3,Mitchel,1Fam,1Story,5,5,Hip,CompShg,Plywood,HdBoard,None,0.0,3,3,CBlock,3.0,3.0,0.0,3.0,42.0,1.0,0.0,1026.0,1068.0,GasA,3,Y,5,1264,0,0,1264,1.0,0.0,1,0,2,1,3,7,8,1,3,Attchd,1.0,2.0,528.0,3.0,3.0,2,0,0,0,0,0,0,0,0,NA,0,6,2010,WD ,2,45,33
2317,60,RL,134.0,19378,Pave,NA,3,HLS,1,Corner,3,Gilbert,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,456.0,4,3,PConc,4.0,3.0,2.0,6.0,57.0,1.0,0.0,1335.0,1392.0,GasA,5,Y,5,1392,1070,0,2462,1.0,0.0,2,1,4,1,4,9,8,1,4,Attchd,2.0,2.0,576.0,3.0,3.0,2,239,132,0,168,0,0,0,0,NA,0,3,2006,New,2,1,0
477,80,RL,59.0,9434,Pave,NA,3,Lvl,1,Inside,3,Gilbert,1Fam,SLvl,7,5,Gable,CompShg,WdShing,Wd Shng,None,0.0,4,3,PConc,4.0,3.0,2.0,1.0,0.0,1.0,0.0,384.0,384.0,GasA,5,Y,5,744,630,0,1374,0.0,0.0,2,1,3,1,4,6,8,1,4,BuiltIn,3.0,2.0,400.0,3.0,3.0,2,100,0,0,0,0,0,0,0,NA,0,8,2009,WD ,2,5,4
524,60,FV,85.0,11003,Pave,NA,4,Lvl,1,Inside,3,Somerst,1Fam,2Story,10,5,Gable,CompShg,VinylSd,VinylSd,Stone,160.0,5,3,PConc,5.0,3.0,3.0,6.0,765.0,1.0,0.0,252.0,1017.0,GasA,5,Y,5,1026,981,0,2007,1.0,0.0,2,1,3,1,5,10,8,1,5,Attchd,3.0,3.0,812.0,3.0,3.0,2,168,52,0,0,0,0,0,0,NA,0,4,2009,WD ,2,1,1
2015,50,RM,52.0,6240,Pave,NA,4,Lvl,1,Inside,3,BrkSide,1Fam,1.5Fin,5,8,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,BrkTil,3.0,3.0,0.0,3.0,48.0,1.0,0.0,624.0,672.0,GasA,5,Y,5,899,423,0,1322,1.0,0.0,1,0,4,1,3,7,8,0,0,Detchd,1.0,1.0,280.0,3.0,3.0,2,0,0,0,0,0,0,0,3,NA,0,7,2007,WD ,2,68,55
1054,60,RL,67.0,14948,Pave,NA,3,Lvl,1,Inside,3,NridgHt,1Fam,2Story,9,5,Hip,CompShg,VinylSd,VinylSd,Stone,268.0,5,3,PConc,5.0,3.0,3.0,6.0,1330.0,1.0,0.0,122.0,1452.0,GasA,5,Y,5,1476,1237,0,2713,1.0,0.0,2,1,3,1,5,11,8,1,4,Attchd,3.0,3.0,858.0,3.0,3.0,2,126,66,0,0,0,0,0,0,NA,0,11,2008,New,2,0,0
476,60,RL,66.0,8068,Pave,NA,3,Lvl,1,Inside,3,Gilbert,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,0.0,1.0,0.0,1.0,0.0,1010.0,1010.0,GasA,5,Y,5,1010,1257,0,2267,0.0,0.0,2,1,4,1,4,8,8,1,3,BuiltIn,2.0,2.0,390.0,3.0,3.0,2,120,46,0,0,0,0,0,0,NA,0,12,2009,ConLI,2,7,7
1280,20,RL,60.0,7200,Pave,NA,4,Lvl,1,Inside,3,NAmes,1Fam,1Story,5,7,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,0.0,1.0,0.0,1.0,0.0,825.0,825.0,GasA,3,Y,4,825,0,0,825,0.0,1.0,1,0,2,1,3,4,8,0,0,Attchd,1.0,1.0,350.0,3.0,3.0,2,0,0,0,0,0,0,0,0,NA,0,7,2008,WD ,2,54,54
2677,50,RM,66.0,6240,Pave,NA,4,Lvl,1,Inside,3,BrkSide,1Fam,1.5Fin,5,4,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,4.0,3.0,0.0,1.0,0.0,1.0,0.0,896.0,896.0,GasA,4,Y,4,896,448,0,1344,0.0,0.0,1,0,3,1,3,7,8,0,0,Detchd,1.0,1.0,240.0,2.0,3.0,2,200,114,0,0,0,0,0,0,NA,0,4,2006,WD ,2,70,56
317,20,RL,73.0,9803,Pave,NA,4,Lvl,1,Inside,3,Timber,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,0.0,1.0,0.0,1.0,0.0,1214.0,1214.0,GasA,5,Y,5,1214,0,0,1214,0.0,0.0,2,0,2,1,4,6,8,0,0,Attchd,2.0,2.0,520.0,3.0,3.0,2,0,25,0,0,0,0,0,0,NA,0,1,2010,New,2,1,0
1351,50,RM,50.0,8635,Pave,NA,4,Lvl,1,Inside,3,BrkSide,1Fam,1.5Fin,5,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3.0,3.0,0.0,4.0,336.0,6.0,41.0,295.0,672.0,GasA,3,Y,5,1072,213,0,1285,1.0,0.0,1,0,2,1,3,6,7,0,0,Detchd,1.0,1.0,240.0,3.0,3.0,2,0,0,0,0,0,0,0,3,NA,0,1,2008,WD ,2,60,7
2552,30,RL,60.0,8550,Pave,NA,4,Lvl,1,Inside,3,NAmes,1Fam,1Story,6,8,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,0.0,4.0,574.0,1.0,0.0,242.0,816.0,GasA,5,Y,5,816,0,0,816,1.0,0.0,1,0,2,1,3,4,8,1,2,Attchd,1.0,1.0,240.0,3.0,3.0,2,228,0,40,0,0,0,0,3,NA,0,7,2006,WD ,2,72,56
2671,30,RL,81.0,7446,Pave,NA,4,Lvl,1,Corner,3,BrkSide,1Fam,1Story,4,5,Gable,CompShg,WdShing,Wd Shng,None,0.0,3,3,CBlock,3.0,3.0,0.0,3.0,266.0,1.0,0.0,522.0,788.0,GasA,3,Y,4,788,0,0,788,0.0,0.0,1,0,2,1,3,4,8,2,3,NA,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,2,NA,0,4,2006,WD ,1,65,56
1319,70,RM,50.0,5250,Pave,Pave,4,Lvl,1,Inside,3,OldTown,1Fam,2Story,8,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,BrkTil,3.0,2.0,0.0,2.0,259.0,1.0,0.0,425.0,684.0,OthW,2,N,5,938,1215,205,2358,0.0,0.0,2,0,4,1,3,8,8,0,0,NA,0.0,0.0,0.0,0.0,0.0,2,0,54,20,0,0,0,0,0,NA,0,12,2008,WD ,2,136,21
1644,20,RL,81.0,12546,Pave,NA,3,Lvl,1,Corner,3,NWAmes,1Fam,1Story,6,7,Gable,CompShg,MetalSd,MetalSd,BrkFace,310.0,4,4,CBlock,4.0,3.0,0.0,4.0,678.0,1.0,0.0,762.0,1440.0,GasA,5,Y,5,1440,0,0,1440,0.0,0.0,2,0,3,1,4,7,8,1,3,Attchd,3.0,2.0,467.0,3.0,3.0,2,0,0,99,0,0,0,0,0,NA,0,4,2007,WD ,2,26,26
1690,20,RL,110.0,14333,Pave,NA,4,Lvl,1,Corner,3,NridgHt,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,4.0,6.0,1518.0,1.0,0.0,590.0,2108.0,GasA,5,Y,5,2122,0,0,2122,1.0,0.0,2,1,2,1,4,7,8,1,5,Attchd,3.0,3.0,938.0,3.0,3.0,2,130,142,0,0,0,0,0,0,NA,0,11,2007,New,2,0,0
725,50,RM,60.0,5400,Pave,NA,4,Lvl,1,Inside,3,OldTown,1Fam,1.5Fin,6,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,3,BrkTil,3.0,3.0,0.0,1.0,0.0,1.0,0.0,972.0,972.0,GasA,5,Y,5,1044,0,436,1480,0.0,0.0,1,0,3,1,3,6,8,0,0,Detchd,1.0,1.0,207.0,2.0,3.0,2,0,0,176,0,0,0,0,0,NA,0,9,2009,ConLI,2,89,59
1821,20,RL,70.0,7420,Pave,NA,4,Lvl,1,Inside,3,Sawyer,1Fam,1Story,5,5,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,0.0,3.0,417.0,1.0,0.0,640.0,1057.0,GasA,3,Y,5,1057,0,0,1057,0.0,0.0,1,0,3,1,3,6,8,0,0,Detchd,3.0,2.0,576.0,3.0,3.0,2,0,0,0,0,0,0,0,0,NA,0,4,2007,WD ,2,45,45
1937,80,RL,60.0,7134,Pave,NA,4,Bnk,1,Inside,5,NAmes,1Fam,SLvl,5,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,0.0,5.0,384.0,1.0,0.0,0.0,384.0,GasA,3,Y,5,1360,0,0,1360,0.0,0.0,1,0,3,1,3,6,7,1,3,Detchd,1.0,2.0,572.0,3.0,3.0,2,0,50,0,0,0,0,0,3,NA,0,2,2007,WD ,2,52,52
1223,70,RL,50.0,4882,Pave,NA,3,Bnk,1,Inside,5,BrkSide,1Fam,2Story,4,7,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,PConc,3.0,3.0,0.0,3.0,120.0,1.0,0.0,228.0,348.0,GasA,3,Y,5,453,453,0,906,0.0,0.0,1,0,2,1,3,5,8,0,0,Basment,1.0,1.0,231.0,2.0,3.0,2,0,0,0,0,0,0,0,0,NA,0,9,2008,WD ,0,71,58
1305,20,RM,50.0,6000,Pave,NA,4,Lvl,1,Corner,3,OldTown,1Fam,1Story,4,7,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,0.0,1.0,0.0,1.0,0.0,901.0,901.0,GasA,5,Y,5,901,0,0,901,0.0,0.0,1,0,2,1,3,4,8,0,0,Detchd,1.0,1.0,281.0,2.0,3.0,2,0,0,0,0,0,0,0,0,NA,0,8,2008,WD ,2,54,8
2129,60,RL,47.0,10820,Pave,NA,2,Lvl,1,CulDSac,3,CollgCr,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,4.0,6.0,342.0,1.0,0.0,646.0,988.0,GasA,5,Y,5,988,885,0,1873,0.0,0.0,2,1,3,1,4,7,8,1,3,Attchd,2.0,2.0,597.0,3.0,3.0,2,202,123,0,0,0,0,0,0,NA,0,3,2007,WD ,2,8,8
1892,80,RL,80.0,9200,Pave,NA,4,Lvl,1,Inside,3,NAmes,1Fam,SLvl,6,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,98.0,3,3,CBlock,3.0,3.0,4.0,6.0,494.0,1.0,0.0,548.0,1042.0,GasA,3,Y,5,1042,0,0,1042,0.0,0.0,2,0,3,1,3,5,8,0,0,Attchd,2.0,2.0,440.0,3.0,3.0,2,192,0,0,0,0,0,0,4,NA,0,5,2007,WD ,2,42,42
2851,70,RL,96.0,13132,Pave,NA,4,Lvl,1,Inside,3,Crawfor,1Fam,2Story,5,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,4.0,3.0,2.0,1.0,0.0,1.0,0.0,747.0,747.0,GasA,4,Y,3,892,892,0,1784,0.0,0.0,1,1,4,1,3,9,8,0,0,Detchd,1.0,1.0,180.0,2.0,2.0,0,203,40,0,0,0,0,0,0,NA,0,7,2006,WD ,2,92,56
1173,160,FV,24.0,2160,Pave,Pave,4,Lvl,1,Inside,3,Somerst,Twnhs,2Story,7,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,212.0,4,3,PConc,4.0,3.0,0.0,4.0,510.0,1.0,0.0,90.0,600.0,GasA,5,Y,5,624,628,0,1252,1.0,0.0,2,1,2,1,4,4,8,0,0,Detchd,1.0,2.0,462.0,3.0,3.0,2,0,48,0,0,0,0,0,0,NA,0,3,2008,WD ,2,9,8
2789,160,RH,66.0,3612,Pave,NA,3,Lvl,1,Inside,3,Landmrk,Twnhs,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,0.0,6.0,338.0,1.0,0.0,292.0,630.0,GasA,5,Y,5,630,690,0,1320,0.0,0.0,2,1,3,1,3,5,8,0,0,Detchd,1.0,2.0,484.0,3.0,3.0,2,0,48,0,0,0,0,0,3,NA,0,6,2006,WD ,2,13,12
77,60,RL,70.0,11218,Pave,NA,4,Lvl,1,Inside,3,SawyerW,1Fam,2Story,6,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,3,PConc,4.0,3.0,0.0,1.0,0.0,1.0,0.0,1055.0,1055.0,GasA,5,Y,5,1055,790,0,1845,0.0,0.0,2,1,3,1,4,8,8,1,3,Attchd,2.0,2.0,462.0,3.0,3.0,2,635,104,0,0,0,0,0,4,Shed,400,5,2010,WD ,2,18,18
900,90,RL,65.0,10926,Pave,NA,4,Lvl,1,Inside,3,Edwards,Duplex,1Story,5,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,74.0,3,3,CBlock,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1678.0,1678.0,GasA,3,Y,5,1678,0,0,1678,0.0,0.0,2,0,6,2,3,10,8,0,0,NA,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,NA,0,8,2009,WD ,2,50,50
